customer_id,age,annual_income,employment_length_yrs,home_ownership,state,credit_score
B01902,37,31328,8,RENT,PA,619
B01903,56,40089,4,RENT,FL,641
B01904,46,64689,1,RENT,NC,620
B01905,40,65303,5,RENT,AZ,716
B01906,47,102266,2,MORTGAGE,NY,710
B01907,23,46852,6,OWN,MI,701
B01908,28,58020,9,RENT,MO,711
B01909,27,38532,6,RENT,CA,635
B01910,43,54181,7,RENT,WA,622
B01911,62,62424,6,MORTGAGE,NY,663
B01912,68,46440,10,MORTGAGE,TX,621
B01913,49,18177,10,RENT,GA,646
B01914,48,58824,5,MORTGAGE,FL,708
B01915,21,59904,3,RENT,MO,656
B01916,35,33721,5,OWN,CA,654
B01917,32,24187,2,MORTGAGE,CA,639
B01918,34,110385,7,OWN,GA,724
B01919,39,64234,5,MORTGAGE,NC,639
B01920,36,43217,1,RENT,AZ,566
B01921,21,26229,2,RENT,FL,663
B01922,50,31194,5,RENT,MD,687
B01923,29,100350,9,MORTGAGE,KY,704
B01924,44,52876,6,OWN,OH,634
B01925,66,36213,7,MORTGAGE,TN,604
B01926,30,64882,4,MORTGAGE,GA,686
B01927,21,31322,6,RENT,CA,653
B01928,38,111911,5,MORTGAGE,NY,687
B01929,55,103160,7,MORTGAGE,CA,760
B01930,65,37925,0,RENT,CT,613
B01931,27,34690,5,RENT,FL,720
B01932,47,18000,3,MORTGAGE,NJ,641
B01933,36,21701,3,MORTGAGE,FL,568
B01934,40,23465,10,RENT,NJ,636
B01935,73,52804,2,MORTGAGE,TX,698
B01936,23,40969,3,RENT,MA,638
B01937,45,23390,5,RENT,CA,584
B01938,47,41997,9,MORTGAGE,MN,647
B01939,55,64727,4,MORTGAGE,MD,632
B01940,43,65533,8,RENT,VA,686
B01941,45,18000,9,RENT,CA,671
B01942,37,45681,3,MORTGAGE,TX,613
B01943,45,22906,4,RENT,WI,614
B01944,37,80495,4,RENT,TX,705
B01945,49,75454,9,MORTGAGE,TX,638
B01946,37,29914,0,OWN,GA,603
B01947,46,32166,3,RENT,FL,600
B01948,41,38036,7,RENT,TX,665
B01949,55,18000,6,RENT,NC,652
B01950,41,58969,5,RENT,NY,635
B01951,21,42189,6,MORTGAGE,TX,653
B01952,57,83583,2,OWN,GA,738
B01953,31,26792,5,RENT,IL,606
B01954,34,34873,5,MORTGAGE,AZ,571
B01955,34,21405,10,RENT,CA,660
B01956,58,28215,3,RENT,MI,641
B01957,21,25588,9,MORTGAGE,PA,615
B01958,75,84777,7,MORTGAGE,IL,703
B01959,54,33388,0,MORTGAGE,FL,682
B01960,44,52485,8,OWN,CA,571
B01961,41,39758,0,RENT,MD,626
B01962,45,24386,10,OWN,NY,736
B01963,48,44686,9,MORTGAGE,VA,678
B01964,49,68152,3,RENT,LA,695
B01965,48,25228,3,RENT,NC,691
B01966,43,76497,4,MORTGAGE,IL,673
B01967,39,30719,4,RENT,FL,679
B01968,40,37584,4,RENT,AL,679
B01969,39,65635,3,OWN,VA,688
B01970,55,34033,7,MORTGAGE,VA,636
B01971,49,50044,2,MORTGAGE,IL,665
B01972,21,41229,9,MORTGAGE,MD,629
B01973,49,52635,9,RENT,WA,660
B01974,44,18000,5,RENT,FL,593
B01975,41,18000,9,RENT,MI,608
B01976,37,68787,3,MORTGAGE,IL,657
B01977,55,86720,0,MORTGAGE,CA,641
B01978,53,29709,6,MORTGAGE,IN,626
B01979,32,42863,5,OWN,TX,647
B01980,46,57647,6,MORTGAGE,OH,678
B01981,30,71773,9,MORTGAGE,NY,708
B01982,25,18000,10,RENT,NY,621
B01983,34,30111,7,RENT,OH,700
B01984,52,40826,8,MORTGAGE,UT,690
B01985,53,72166,1,MORTGAGE,IL,690
B01986,48,193713,2,MORTGAGE,TX,745
B01987,50,43243,8,MORTGAGE,MI,667
B01988,48,22610,5,RENT,FL,690
B01989,34,61159,5,RENT,CA,713
B01990,47,101371,3,RENT,CA,740
B01991,51,52021,6,RENT,CA,660
B01992,51,29772,2,RENT,IL,668
B01993,56,83024,7,RENT,IL,730
B01994,50,70611,2,MORTGAGE,TX,644
B01995,46,27879,1,MORTGAGE,MA,632
B01996,54,60462,4,MORTGAGE,TX,664
B01997,41,84837,3,MORTGAGE,SC,713
B01998,31,93905,9,RENT,NC,719
B01999,40,47261,0,OWN,CA,647
B02000,33,40257,2,RENT,OR,592
B02001,33,96278,6,MORTGAGE,NY,694
B02002,40,25195,5,RENT,PA,607
B02003,32,62393,0,OWN,FL,605
B02004,38,23074,0,RENT,AZ,592
B02005,21,88076,10,MORTGAGE,OH,692
B02006,44,42534,7,MORTGAGE,TX,708
B02007,42,98491,4,RENT,CA,686
B02008,32,64233,5,RENT,AZ,674
B02009,49,25014,3,MORTGAGE,FL,691
B02010,53,107317,4,MORTGAGE,TX,628
B02011,22,115057,7,MORTGAGE,OH,715
B02012,32,79638,9,RENT,IN,674
B02013,32,32245,2,MORTGAGE,FL,670
B02014,30,41427,9,MORTGAGE,FL,633
B02015,51,53102,1,MORTGAGE,MD,627
B02016,39,33288,2,MORTGAGE,TX,654
B02017,38,124341,0,MORTGAGE,MI,765
B02018,21,53070,2,RENT,KY,694
B02019,49,18000,10,RENT,MD,619
B02020,27,59079,5,MORTGAGE,CA,609
B02021,42,40477,1,OWN,NY,585
B02022,45,47041,10,MORTGAGE,TX,709
B02023,58,40024,9,MORTGAGE,LA,614
B02024,26,76410,8,MORTGAGE,CT,659
B02025,21,90746,10,MORTGAGE,FL,733
B02026,44,57278,2,OWN,VA,597
B02027,63,40675,9,RENT,MD,712
B02028,56,47918,7,OWN,FL,646
B02029,44,49552,9,MORTGAGE,TX,611
B02030,36,31529,8,RENT,CA,637
B02031,51,67400,4,MORTGAGE,IL,639
B02032,30,63134,8,MORTGAGE,MN,683
B02033,47,114375,3,MORTGAGE,MN,668
B02034,48,97776,3,OWN,TX,608
B02035,54,33620,1,RENT,TX,640
B02036,75,76969,10,OWN,IL,619
B02037,46,29055,3,RENT,MA,654
B02038,35,71880,5,MORTGAGE,MI,622
B02039,41,36896,4,RENT,OH,631
B02040,21,27923,10,MORTGAGE,NC,653
B02041,33,57183,4,RENT,CA,653
B02042,37,18000,8,RENT,OH,650
B02043,35,18712,9,RENT,UT,667
B02044,43,44461,5,MORTGAGE,CA,608
B02045,32,51294,4,MORTGAGE,GA,656
B02046,55,40009,8,OWN,FL,540
B02047,42,20564,10,MORTGAGE,GA,651
B02048,41,31262,8,MORTGAGE,NC,635
B02049,38,60789,2,MORTGAGE,NC,624
B02050,43,67506,9,RENT,WI,680
B02051,51,48585,4,MORTGAGE,IL,704
B02052,31,92619,6,OWN,GA,663
B02053,34,60996,9,MORTGAGE,CA,626
B02054,38,32496,2,RENT,IN,654
B02055,25,42012,8,MORTGAGE,FL,600
B02056,32,22661,6,MORTGAGE,MO,616
B02057,36,46190,9,RENT,FL,704
B02058,52,90368,2,MORTGAGE,CA,683
B02059,45,71461,4,RENT,TX,595
B02060,44,105990,9,RENT,CT,617
B02061,52,41498,0,OWN,NY,659
B02062,40,102780,1,MORTGAGE,CA,722
B02063,46,44076,10,OWN,CA,590
B02064,40,110125,3,MORTGAGE,NY,709
B02065,45,48435,10,MORTGAGE,CA,710
B02066,35,72328,2,MORTGAGE,OH,746
B02067,21,110338,4,MORTGAGE,TX,705
B02068,40,44073,8,RENT,GA,675
B02069,59,55277,7,RENT,TX,575
B02070,53,99595,6,RENT,IL,770
B02071,53,45562,5,MORTGAGE,MI,632
B02072,56,23706,9,RENT,CA,605
B02073,43,159317,3,OWN,IL,709
B02074,44,37859,5,MORTGAGE,FL,711
B02075,34,53493,2,RENT,FL,748
B02076,38,92577,6,MORTGAGE,MI,687
B02077,49,35077,3,RENT,NC,689
B02078,56,28160,4,RENT,NJ,647
B02079,40,56362,5,RENT,TX,620
B02080,36,18284,0,RENT,FL,699
B02081,42,41841,1,MORTGAGE,TX,628
B02082,49,56093,7,RENT,GA,722
B02083,24,42257,4,RENT,PA,705
B02084,21,20975,9,MORTGAGE,NY,666
B02085,35,117806,7,MORTGAGE,MA,769
B02086,27,51893,0,MORTGAGE,CA,748
B02087,35,107703,6,MORTGAGE,OK,683
B02088,40,42488,1,MORTGAGE,CA,621
B02089,36,30211,8,RENT,MA,572
B02090,59,56843,10,MORTGAGE,NY,751
B02091,45,43534,6,OWN,WI,636
B02092,45,25648,7,RENT,CA,689
B02093,49,110016,3,OWN,NY,662
B02094,28,34813,5,RENT,NY,711
B02095,54,18000,9,RENT,UT,612
B02096,41,101772,2,RENT,CT,639
B02097,50,37146,3,RENT,TX,642
B02098,29,35090,5,MORTGAGE,NJ,628
B02099,23,18565,8,MORTGAGE,GA,664
B02100,51,127710,4,MORTGAGE,TX,699
B02101,46,24119,10,MORTGAGE,TX,668
B02102,31,50622,1,RENT,CT,646
B02103,31,80978,4,MORTGAGE,PA,648
B02104,55,61817,7,OWN,TX,641
B02105,27,47438,2,RENT,TX,738
B02106,61,19227,7,RENT,FL,649
B02107,31,31402,2,RENT,OH,568
B02108,49,54354,0,RENT,NY,639
B02109,38,31794,1,RENT,PA,651
B02110,49,54822,10,RENT,TX,734
B02111,35,71321,6,RENT,NY,711
B02112,40,83231,8,OWN,CA,639
B02113,42,24974,4,MORTGAGE,MN,740
B02114,29,164087,6,OWN,TX,721
B02115,50,74765,5,RENT,TN,721
B02116,35,48974,10,MORTGAGE,NY,611
B02117,39,89254,8,MORTGAGE,PA,584
B02118,30,180047,8,MORTGAGE,FL,674
B02119,21,22219,0,MORTGAGE,WA,540
B02120,39,43308,6,RENT,MD,738
B02121,70,18000,5,RENT,FL,648
B02122,51,54500,10,RENT,FL,623
B02123,41,59932,3,MORTGAGE,VA,681
B02124,38,47976,3,RENT,TX,664
B02125,42,34200,4,OWN,NJ,674
B02126,48,18000,3,RENT,CA,688
B02127,27,60200,1,MORTGAGE,MI,652
B02128,55,109151,9,OWN,OH,656
B02129,50,35416,6,RENT,CA,683
B02130,50,62444,9,MORTGAGE,NJ,697
B02131,47,20692,9,MORTGAGE,PA,645
B02132,42,63036,3,RENT,TX,752
B02133,50,39483,6,MORTGAGE,NY,634
B02134,49,32230,1,MORTGAGE,OH,612
B02135,37,32266,10,RENT,CA,664
B02136,35,39478,4,MORTGAGE,KY,625
B02137,43,60496,4,MORTGAGE,VA,683
B02138,60,23820,3,RENT,CA,610
B02139,27,39402,5,RENT,MO,636
B02140,24,47915,3,MORTGAGE,NY,732
B02141,43,26783,4,RENT,MI,628
B02142,42,131684,8,MORTGAGE,FL,672
B02143,44,30655,9,RENT,AZ,694
B02144,44,33921,3,MORTGAGE,AZ,607
B02145,39,28621,5,RENT,GA,618
B02146,59,131816,9,MORTGAGE,FL,727
B02147,22,66442,0,RENT,FL,704
B02148,32,29286,9,RENT,NY,695
B02149,40,90077,2,MORTGAGE,TX,650
B02150,22,54741,7,MORTGAGE,NY,684
B02151,39,56471,6,RENT,VA,643
B02152,61,40559,6,RENT,MD,628
B02153,42,32461,9,RENT,NY,696
B02154,44,59028,1,MORTGAGE,FL,641
B02155,26,36322,4,RENT,MD,661
B02156,34,133147,6,MORTGAGE,MN,711
B02157,37,24389,9,RENT,IL,600
B02158,38,114106,2,RENT,CA,732
B02159,57,46109,9,RENT,WA,678
B02160,48,57785,4,RENT,MA,583
B02161,28,77515,2,OWN,CA,684
B02162,44,34660,8,RENT,NC,618
B02163,47,78852,1,MORTGAGE,NC,718
B02164,55,18000,5,MORTGAGE,NY,582
B02165,60,32991,1,RENT,TN,634
B02166,29,29488,4,MORTGAGE,IL,661
B02167,32,24601,6,RENT,VA,646
B02168,26,43554,6,RENT,GA,685
B02169,39,60606,4,MORTGAGE,FL,603
B02170,47,72147,4,MORTGAGE,MI,736
B02171,53,55965,2,RENT,AZ,682
B02172,41,33991,5,MORTGAGE,OK,703
B02173,38,60051,10,MORTGAGE,NY,698
B02174,43,52488,9,MORTGAGE,CA,659
B02175,31,82029,2,RENT,CT,624
B02176,67,75155,0,MORTGAGE,MI,649
B02177,22,49849,10,MORTGAGE,LA,721
B02178,44,29926,5,OWN,CA,702
B02179,66,34230,6,MORTGAGE,NY,624
B02180,42,36229,8,MORTGAGE,TX,540
B02181,39,41216,3,OWN,MD,644
B02182,37,56807,5,RENT,CO,650
B02183,39,72645,10,MORTGAGE,OH,660
B02184,58,47661,7,RENT,TX,677
B02185,21,49457,2,RENT,TX,692
B02186,60,53040,1,MORTGAGE,NC,699
B02187,24,36910,2,RENT,OH,668
B02188,38,29467,8,MORTGAGE,WA,574
B02189,36,18666,3,MORTGAGE,NY,626
B02190,49,33445,0,RENT,IL,740
B02191,22,63591,10,MORTGAGE,CA,680
B02192,47,33302,2,RENT,MI,663
B02193,66,43010,0,MORTGAGE,IL,668
B02194,25,63356,3,MORTGAGE,SC,682
B02195,44,65275,3,RENT,NJ,571
B02196,34,27072,4,RENT,IL,635
B02197,47,84828,10,OWN,FL,676
B02198,42,91130,9,MORTGAGE,MN,732
B02199,34,26333,5,MORTGAGE,CA,646
B02200,47,31159,4,RENT,NY,581
B02201,63,94381,6,MORTGAGE,LA,700
B02202,39,45217,3,RENT,NJ,623
B02203,50,18000,0,RENT,GA,591
B02204,26,22701,10,MORTGAGE,TX,609
B02205,30,42738,2,RENT,MD,675
B02206,47,25856,2,MORTGAGE,TX,694
B02207,59,39050,5,MORTGAGE,FL,671
B02208,46,49902,5,MORTGAGE,TX,683
B02209,38,109561,0,RENT,TX,710
B02210,41,41783,2,RENT,KY,657
B02211,26,88423,4,RENT,MI,707
B02212,49,107561,7,MORTGAGE,NJ,593
B02213,52,107890,2,MORTGAGE,KY,695
B02214,36,57332,4,RENT,FL,620
B02215,36,18000,6,MORTGAGE,CA,686
B02216,45,63161,9,RENT,MI,659
B02217,36,87257,3,RENT,OH,680
B02218,41,46883,1,OWN,OH,596
B02219,67,127966,5,RENT,CA,742
B02220,39,78661,8,OWN,PA,699
B02221,37,67006,1,RENT,FL,689
B02222,34,89099,4,MORTGAGE,FL,647
B02223,50,58885,0,MORTGAGE,FL,632
B02224,39,18000,0,RENT,NY,649
B02225,34,37252,5,MORTGAGE,NY,623
B02226,57,94697,3,MORTGAGE,NY,700
B02227,59,31439,9,RENT,OK,561
B02228,34,43351,6,MORTGAGE,AL,634
B02229,21,27593,5,MORTGAGE,NC,717
B02230,54,130765,4,MORTGAGE,CT,721
B02231,33,123601,5,MORTGAGE,UT,706
B02232,51,30147,0,MORTGAGE,NY,726
B02233,21,53157,9,RENT,PA,566
B02234,52,33716,10,MORTGAGE,KY,616
B02235,27,68749,2,RENT,MI,652
B02236,50,64882,1,MORTGAGE,TX,700
B02237,42,76606,2,OWN,WA,708
B02238,30,58838,7,RENT,TX,628
B02239,37,246341,7,MORTGAGE,NY,808
B02240,50,27851,9,RENT,FL,629
B02241,43,19132,8,MORTGAGE,FL,689
B02242,49,39489,5,RENT,CA,610
B02243,65,20694,6,OWN,CO,636
B02244,23,21571,7,RENT,FL,622
B02245,61,28262,5,RENT,CA,688
B02246,43,29519,5,RENT,CA,625
B02247,31,28997,7,OWN,NC,644
B02248,26,65187,6,MORTGAGE,UT,686
B02249,39,37108,7,RENT,TX,672
B02250,53,44412,6,MORTGAGE,CA,690
B02251,40,80163,8,MORTGAGE,PA,683
B02252,60,32161,7,MORTGAGE,NC,631
B02253,24,42382,5,RENT,FL,639
B02254,41,59944,7,RENT,FL,664
B02255,26,18000,5,RENT,IL,650
B02256,46,18000,3,RENT,NY,634
B02257,52,59299,0,MORTGAGE,SC,664
B02258,36,64254,6,OWN,CA,605
B02259,21,152561,6,MORTGAGE,FL,742
B02260,44,53474,10,MORTGAGE,MO,667
B02261,47,76945,4,MORTGAGE,MD,713
B02262,46,44023,4,MORTGAGE,CA,654
B02263,56,57726,2,RENT,OK,592
B02264,29,122637,1,MORTGAGE,WA,684
B02265,50,18000,8,RENT,FL,632
B02266,56,61542,3,RENT,PA,694
B02267,21,158668,6,MORTGAGE,FL,636
B02268,45,57246,7,MORTGAGE,TX,663
B02269,35,121517,5,OWN,FL,718
B02270,41,34680,9,MORTGAGE,NC,623
B02271,46,48164,5,MORTGAGE,MO,660
B02272,36,49933,3,RENT,NY,633
B02273,33,18000,9,RENT,NY,610
B02274,42,25783,9,MORTGAGE,PA,628
B02275,28,26815,2,RENT,NJ,616
B02276,28,77044,0,OWN,TN,700
B02277,50,79196,1,OWN,NY,645
B02278,28,58584,3,RENT,NC,626
B02279,49,77130,10,RENT,IL,744
B02280,47,44788,6,MORTGAGE,WA,693
B02281,21,94945,4,RENT,TX,608
B02282,33,49258,9,RENT,FL,627
B02283,56,50605,5,RENT,IL,668
B02284,30,42358,3,MORTGAGE,MN,666
B02285,36,71428,10,RENT,NC,610
B02286,47,38884,9,RENT,OR,698
B02287,51,83871,9,MORTGAGE,CA,710
B02288,38,26299,5,RENT,PA,664
B02289,34,26784,8,RENT,IL,699
B02290,59,71545,2,OWN,MI,688
B02291,62,46690,6,MORTGAGE,MO,674
B02292,53,38191,10,MORTGAGE,MD,713
B02293,43,79979,3,OWN,VA,719
B02294,32,35101,8,RENT,NJ,616
B02295,32,43909,5,RENT,LA,680
B02296,48,105828,0,MORTGAGE,NY,662
B02297,47,114293,8,MORTGAGE,MD,714
B02298,58,116403,2,MORTGAGE,SC,714
B02299,49,41975,7,MORTGAGE,OH,598
B02300,23,96460,1,MORTGAGE,AZ,679
B02301,54,29087,10,MORTGAGE,NY,656
B02302,30,29768,3,MORTGAGE,TX,629
B02303,37,18000,2,RENT,NC,652
B02304,45,123016,1,OWN,TX,731
B02305,65,30479,10,RENT,PA,645
B02306,75,45725,8,OWN,CO,664
B02307,49,29712,8,OWN,CA,702
B02308,39,71850,5,RENT,CA,689
B02309,48,39870,5,OWN,MI,660
B02310,52,23917,1,RENT,NY,605
B02311,38,62499,6,MORTGAGE,IL,691
B02312,63,22280,3,RENT,IL,655
B02313,44,30928,10,RENT,CA,698
B02314,47,18000,8,RENT,CA,642
B02315,49,22400,4,MORTGAGE,MN,569
B02316,47,54078,2,OWN,TX,592
B02317,52,18000,8,RENT,IL,669
B02318,34,21706,1,RENT,OK,619
B02319,35,48956,2,MORTGAGE,MO,675
B02320,28,36352,2,RENT,CA,655
B02321,47,146623,6,MORTGAGE,OH,705
B02322,51,134409,8,MORTGAGE,AZ,701
B02323,47,30413,3,RENT,WA,612
B02324,62,66597,1,MORTGAGE,TN,666
B02325,41,74021,5,OWN,PA,648
B02326,50,35291,8,MORTGAGE,TX,634
B02327,28,21535,2,RENT,PA,629
B02328,37,48690,2,MORTGAGE,NJ,648
B02329,50,44575,10,MORTGAGE,MI,691
B02330,52,38573,10,MORTGAGE,CA,646
B02331,38,62522,10,RENT,CA,706
B02332,41,32438,9,RENT,OR,709
B02333,23,26014,2,MORTGAGE,TX,678
B02334,37,52051,2,MORTGAGE,FL,680
B02335,52,60614,4,RENT,TN,677
B02336,48,25664,3,RENT,IL,679
B02337,48,81670,10,OWN,TX,679
B02338,42,18513,8,OWN,PA,679
B02339,42,35669,8,RENT,NC,674
B02340,34,42535,2,RENT,PA,639
B02341,50,34547,10,RENT,SC,685
B02342,47,35926,9,RENT,FL,653
B02343,47,137185,2,OWN,VA,702
B02344,35,30699,9,MORTGAGE,CA,628
B02345,21,187713,3,OWN,IL,742
B02346,55,62343,1,MORTGAGE,AZ,704
B02347,36,51566,7,OWN,FL,694
B02348,31,63699,7,RENT,NC,679
B02349,50,197098,1,OWN,TX,764
B02350,37,28382,3,OWN,CA,696
B02351,54,26470,10,MORTGAGE,GA,638
B02352,49,32364,7,RENT,VA,603
B02353,50,49895,8,RENT,CA,710
B02354,25,18974,2,MORTGAGE,SC,619
B02355,56,49626,1,MORTGAGE,FL,630
B02356,45,124424,3,MORTGAGE,CA,628
B02357,37,53277,3,MORTGAGE,TX,682
B02358,43,41731,3,OWN,TX,588
B02359,21,34891,2,RENT,CA,619
B02360,46,80352,6,RENT,IN,698
B02361,29,31125,3,RENT,OH,676
B02362,25,135336,9,MORTGAGE,IL,680
B02363,23,141966,2,RENT,KY,704
B02364,55,56455,5,MORTGAGE,NY,626
B02365,34,48711,0,MORTGAGE,TX,635
B02366,60,86410,5,RENT,FL,689
B02367,35,89513,0,RENT,FL,660
B02368,21,31467,10,MORTGAGE,OH,637
B02369,28,36694,8,RENT,FL,592
B02370,56,23687,5,RENT,GA,688
B02371,40,61388,1,RENT,VA,684
B02372,35,70731,6,OWN,MA,701
B02373,43,23331,8,MORTGAGE,WA,694
B02374,48,38163,2,OWN,TX,618
B02375,55,23365,6,RENT,CA,628
B02376,59,29901,9,RENT,GA,571
B02377,37,66373,8,MORTGAGE,TX,792
B02378,26,32747,9,RENT,CA,642
B02379,37,41545,9,RENT,GA,694
B02380,45,20029,10,MORTGAGE,NY,591
B02381,30,54330,4,MORTGAGE,TN,700
B02382,30,47841,6,RENT,NY,731
B02383,46,32829,8,RENT,OK,646
B02384,41,44180,7,OWN,TN,614
B02385,42,54130,10,RENT,CA,654
B02386,32,31314,0,OWN,OH,558
B02387,39,21764,4,RENT,NC,640
B02388,30,132331,3,RENT,WA,737
B02389,52,34603,3,RENT,OH,648
B02390,54,46480,2,MORTGAGE,OH,644
B02391,21,85473,7,MORTGAGE,NY,699
B02392,30,320000,1,MORTGAGE,FL,834
B02393,24,24724,8,MORTGAGE,LA,577
B02394,34,62780,7,MORTGAGE,NY,668
B02395,40,33217,3,RENT,CA,746
B02396,24,36448,3,RENT,TX,597
B02397,30,32987,7,RENT,WI,645
B02398,29,26393,8,RENT,NC,722
B02399,44,47920,9,OWN,MA,701
B02400,42,21786,9,RENT,MO,621
B02401,33,82515,10,RENT,MO,684
B02402,44,50526,6,RENT,GA,658
B02403,35,61842,10,OWN,TX,634
B02404,38,37933,9,RENT,TX,648
B02405,62,40056,9,RENT,NC,641
B02406,58,57420,0,MORTGAGE,NY,666
B02407,26,25842,10,RENT,NC,614
B02408,51,40259,5,RENT,OH,601
B02409,51,30552,8,MORTGAGE,MI,645
B02410,28,30037,1,RENT,CA,715
B02411,51,18000,4,MORTGAGE,CA,643
B02412,60,102398,3,MORTGAGE,AZ,674
B02413,28,33604,3,OWN,TX,679
B02414,30,92953,1,MORTGAGE,NJ,675
B02415,54,88241,9,RENT,GA,754
B02416,45,24165,0,MORTGAGE,CT,643
B02417,48,26940,3,RENT,MD,673
B02418,46,200441,2,MORTGAGE,IL,712
B02419,46,128413,6,MORTGAGE,MI,722
B02420,26,48178,3,OWN,CA,668
B02421,54,56475,3,MORTGAGE,IL,659
B02422,56,34649,5,RENT,AZ,629
B02423,39,62180,7,OWN,MI,639
B02424,41,33042,1,RENT,OH,659
B02425,23,18000,2,OWN,TX,665
B02426,48,23697,3,RENT,IN,638
B02427,48,49592,10,RENT,FL,669
B02428,41,26315,4,RENT,MO,643
B02429,55,47240,6,MORTGAGE,MI,660
B02430,37,27144,3,RENT,NY,637
B02431,48,31879,5,MORTGAGE,CA,648
B02432,29,78373,1,RENT,FL,782
B02433,41,56168,0,RENT,MN,674
B02434,39,48760,5,RENT,MO,683
B02435,44,79493,4,MORTGAGE,NC,692
B02436,37,63852,1,RENT,PA,655
B02437,40,108619,7,RENT,NJ,742
B02438,51,38066,10,MORTGAGE,PA,639
B02439,36,38704,4,RENT,NJ,693
B02440,22,23965,7,MORTGAGE,NY,630
B02441,62,38718,10,RENT,MD,613
B02442,58,83334,9,MORTGAGE,WA,691
B02443,26,100206,5,OWN,NY,642
B02444,50,83130,8,MORTGAGE,MD,698
B02445,35,18273,1,MORTGAGE,OH,592
B02446,45,88941,5,MORTGAGE,TX,667
B02447,45,18000,3,RENT,CA,582
B02448,39,80335,2,MORTGAGE,WA,788
B02449,32,40043,4,RENT,WI,586
B02450,33,72142,1,RENT,IN,670
B02451,31,23556,7,OWN,NJ,688
B02452,32,93352,5,MORTGAGE,TX,723
B02453,41,21900,6,RENT,CA,676
B02454,33,33940,2,OWN,NY,636
B02455,50,28312,1,RENT,WI,699
B02456,59,18678,6,MORTGAGE,OR,677
B02457,35,51636,10,MORTGAGE,FL,667
B02458,44,132369,1,MORTGAGE,TN,714
B02459,47,212521,3,RENT,NC,737
B02460,47,51711,9,MORTGAGE,CA,622
B02461,42,90596,1,MORTGAGE,GA,730
B02462,50,55695,9,RENT,IN,713
B02463,47,64497,5,OWN,FL,630
B02464,27,40611,4,MORTGAGE,MN,646
B02465,52,54572,3,RENT,FL,654
B02466,52,65881,3,RENT,CA,665
B02467,32,35662,3,RENT,TX,652
B02468,42,46975,9,MORTGAGE,MD,694
B02469,50,47470,8,MORTGAGE,IL,626
B02470,39,77228,7,MORTGAGE,IN,639
B02471,54,27273,8,RENT,GA,694
B02472,70,47650,3,MORTGAGE,OH,638
B02473,32,140309,6,MORTGAGE,IN,658
B02474,25,92988,5,MORTGAGE,IL,662
B02475,45,102955,8,RENT,IN,674
B02476,50,49683,3,MORTGAGE,CA,720
B02477,39,58486,7,OWN,NJ,699
B02478,59,85070,9,RENT,WA,723
B02479,25,115628,4,MORTGAGE,MN,727
B02480,50,18000,1,MORTGAGE,FL,677
B02481,34,23777,5,RENT,MI,615
B02482,62,100729,4,MORTGAGE,IL,678
B02483,65,42096,7,RENT,NY,614
B02484,32,33879,10,MORTGAGE,CA,640
B02485,35,24592,5,RENT,TX,671
B02486,52,36125,5,RENT,MD,655
B02487,37,22667,7,RENT,TN,695
B02488,41,154832,1,MORTGAGE,NY,671
B02489,42,48419,3,MORTGAGE,MD,677
B02490,21,47483,10,MORTGAGE,CA,606
B02491,41,67740,7,MORTGAGE,MI,671
B02492,33,83223,0,MORTGAGE,WI,706
B02493,36,82474,2,MORTGAGE,MD,667
B02494,59,88476,7,RENT,NY,701
B02495,26,34649,8,RENT,AZ,611
B02496,51,41613,9,RENT,IL,586
B02497,38,74829,3,MORTGAGE,MD,694
B02498,38,36678,10,RENT,GA,720
B02499,51,48883,6,RENT,TN,617
B02500,46,61042,7,RENT,CA,713
B02501,48,75497,6,MORTGAGE,NC,674
B02502,53,18439,1,RENT,GA,586
B02503,38,72628,10,RENT,MI,625
B02504,34,43107,1,MORTGAGE,WA,654
B02505,28,72337,3,MORTGAGE,SC,654
B02506,32,75155,9,OWN,MA,619
B02507,75,118699,6,MORTGAGE,TX,629
B02508,56,103197,9,RENT,MO,654
B02509,25,102807,5,MORTGAGE,TX,695
B02510,26,108447,4,OWN,MI,690
B02511,47,57541,10,MORTGAGE,CO,642
B02512,48,49896,0,MORTGAGE,CA,666
B02513,48,79225,9,MORTGAGE,WI,716
B02514,38,73324,3,RENT,IN,687
B02515,40,41357,9,MORTGAGE,OH,648
B02516,45,61245,1,RENT,NY,701
B02517,43,48083,6,MORTGAGE,IL,618
B02518,21,30648,9,MORTGAGE,OR,638
B02519,39,99683,5,MORTGAGE,TX,678
B02520,31,50531,8,MORTGAGE,NC,608
B02521,44,151265,9,MORTGAGE,CA,698
B02522,75,20049,8,RENT,TX,558
B02523,46,36090,10,RENT,TN,726
B02524,38,49908,5,OWN,FL,620
B02525,53,91634,2,MORTGAGE,CT,744
B02526,47,61065,0,MORTGAGE,OH,665
B02527,47,58148,3,MORTGAGE,GA,685
B02528,49,26370,2,MORTGAGE,CA,625
B02529,66,25943,6,MORTGAGE,KY,652
B02530,28,58534,2,OWN,TX,688
B02531,47,23149,0,RENT,GA,669
B02532,30,36587,0,OWN,IL,681
B02533,48,64569,9,OWN,IL,651
B02534,30,28558,6,RENT,NJ,626
B02535,36,118532,4,OWN,VA,632
B02536,38,96101,9,MORTGAGE,TX,704
B02537,53,20655,1,RENT,OH,684
B02538,53,29354,10,MORTGAGE,IN,711
B02539,27,18000,6,MORTGAGE,PA,652
B02540,42,31874,2,OWN,TX,617
B02541,33,74720,7,MORTGAGE,NY,604
