loan_id,status,last_payment_date,remaining_balance,payments_made
L03735,Current,2024-11-26,1455.56,32
L03736,Current,2024-11-28,4680.0,42
L03737,Late (60-89 days),2024-08-22,22112.66,28
L03738,Fully Paid,2024-09-25,0.0,36
L03739,Current,2024-11-30,15250.0,8
L03740,Current,2024-12-04,4900.0,40
L03741,Charged Off,2024-08-11,1347.88,28
L03742,Late (60-89 days),2024-07-29,19876.37,29
L03743,Fully Paid,2024-08-17,0.0,36
L03744,Current,2024-12-21,19493.33,17
L03745,Current,2024-12-22,11600.0,16
L03746,Current,2024-11-29,9222.22,26
L03747,Default,2024-10-30,11623.39,2
L03748,Fully Paid,2024-07-30,0.0,36
L03749,Current,2024-12-02,9305.56,11
L03750,Current,2024-12-23,6536.67,23
L03751,Charged Off,2024-07-23,4719.03,14
L03752,Default,2024-07-19,5922.49,5
L03753,Late (60-89 days),2024-11-01,4076.67,16
L03754,Current,2024-12-18,13222.22,16
L03755,Current,2024-12-02,2500.0,30
L03756,Current,2024-12-01,9275.0,39
L03757,Charged Off,2024-11-23,2413.0,24
L03758,Charged Off,2024-10-22,1020.54,27
L03759,Current,2024-11-26,1825.0,27
L03760,Late (90+ days),2024-08-29,3940.66,4
L03761,Fully Paid,2024-11-01,0.0,36
L03762,Current,2024-12-05,2050.0,33
L03763,Default,2024-11-03,5966.36,6
L03764,Current,2024-12-24,3750.0,38
L03765,Current,2024-12-08,3356.67,41
L03766,Current,2024-12-13,11758.33,31
L03767,Current,2024-12-29,5750.0,24
L03768,Current,2024-11-28,15125.0,21
L03769,Current,2024-12-22,21933.33,13
L03770,Current,2024-12-24,8880.0,44
L03771,Late (30-59 days),2024-08-28,6584.91,23
L03772,Fully Paid,2024-09-14,0.0,24
L03773,Current,2024-12-08,2700.0,36
L03774,Current,2024-12-12,362.5,45
L03775,Current,2024-12-13,6444.44,20
L03776,Current,2024-11-30,16340.0,17
L03777,Current,2024-12-30,11988.89,10
L03778,Current,2024-12-22,4477.78,10
L03779,Current,2024-12-22,3000.0,31
L03780,Charged Off,2024-07-04,1341.48,12
L03781,Late (60-89 days),2024-08-16,2040.28,10
L03782,Fully Paid,2024-11-19,0.0,36
L03783,Fully Paid,2024-09-14,0.0,36
L03784,Current,2024-12-13,3975.0,39
L03785,Fully Paid,2024-10-07,0.0,24
L03786,Current,2024-12-20,3239.58,43
L03787,Current,2024-11-30,6366.67,32
L03788,Fully Paid,2024-12-01,0.0,36
L03789,Current,2024-12-24,1343.33,34
L03790,Current,2024-11-26,8400.0,20
L03791,Current,2024-12-09,21558.33,22
L03792,Default,2024-11-14,6657.89,1
L03793,Late (90+ days),2024-11-20,4400.46,3
L03794,Fully Paid,2024-08-17,0.0,36
L03795,Current,2024-12-01,9600.0,8
L03796,Default,2024-07-08,6197.49,3
L03797,Late (90+ days),2024-09-13,2649.54,17
L03798,Fully Paid,2024-07-10,0.0,36
L03799,Fully Paid,2024-08-08,0.0,36
L03800,Fully Paid,2024-09-06,0.0,36
L03801,Current,2024-12-07,3004.17,34
L03802,Current,2024-12-01,13500.0,4
L03803,Current,2024-12-23,9800.0,18
L03804,Current,2024-12-23,3325.0,39
L03805,Fully Paid,2024-07-25,0.0,36
L03806,Current,2024-12-02,12222.22,25
L03807,Current,2024-12-03,6037.5,39
L03808,Fully Paid,2024-08-09,0.0,36
L03809,Default,2024-10-24,7605.05,8
L03810,Fully Paid,2024-09-09,0.0,24
L03811,Late (90+ days),2024-11-09,3975.75,20
L03812,Default,2024-08-19,4758.03,4
L03813,Default,2024-08-24,11534.29,4
L03814,Default,2024-10-03,5019.84,6
L03815,Default,2024-08-22,7707.62,6
L03816,Fully Paid,2024-09-06,0.0,36
L03817,Current,2024-11-27,1150.0,22
L03818,Current,2024-12-29,15063.89,19
L03819,Charged Off,2024-08-10,6155.91,11
L03820,Late (60-89 days),2024-09-21,1461.29,18
L03821,Current,2024-12-26,3468.75,33
L03822,Current,2024-12-21,1841.67,35
L03823,Fully Paid,2024-11-25,0.0,24
L03824,Late (30-59 days),2024-07-08,12067.49,22
L03825,Current,2024-12-12,9711.11,17
L03826,Fully Paid,2024-07-11,0.0,36
L03827,Current,2024-12-24,2500.0,45
L03828,Current,2024-11-26,16833.33,6
L03829,Late (90+ days),2024-11-10,6129.95,4
L03830,Current,2024-12-19,16000.0,6
L03831,Current,2024-11-27,3791.67,31
L03832,Current,2024-12-28,10546.67,4
L03833,Current,2024-11-28,1311.11,28
L03834,Current,2024-12-19,5879.17,14
L03835,Current,2024-12-01,6222.22,20
L03836,Current,2024-11-29,9341.67,10
L03837,Current,2024-12-30,28350.0,15
L03838,Late (90+ days),2024-11-01,10563.49,30
L03839,Fully Paid,2024-07-18,0.0,24
L03840,Late (90+ days),2024-10-16,13149.46,24
L03841,Default,2024-11-27,2651.21,12
L03842,Fully Paid,2024-09-22,0.0,36
L03843,Current,2024-12-18,9425.0,19
L03844,Current,2024-12-16,3986.67,34
L03845,Default,2024-07-06,14575.71,0
L03846,Current,2024-12-03,11700.0,12
L03847,Current,2024-12-26,5555.56,31
L03848,Current,2024-11-27,15069.44,5
L03849,Current,2024-12-11,14046.67,11
L03850,Charged Off,2024-08-21,3692.14,26
L03851,Current,2024-12-29,616.67,22
L03852,Current,2024-11-30,6536.11,23
L03853,Current,2024-12-30,16843.75,15
L03854,Current,2024-12-10,12986.11,11
L03855,Current,2024-12-04,7816.67,15
L03856,Current,2024-12-20,6000.0,24
L03857,Current,2024-12-05,34000.0,9
L03858,Current,2024-12-30,10200.0,14
L03859,Late (60-89 days),2024-07-19,3579.31,18
L03860,Late (90+ days),2024-09-11,3319.88,13
L03861,Fully Paid,2024-08-26,0.0,24
L03862,Late (90+ days),2024-09-27,2603.11,18
L03863,Fully Paid,2024-11-08,0.0,36
L03864,Current,2024-12-24,5416.67,26
L03865,Late (60-89 days),2024-11-06,22160.36,6
L03866,Current,2024-11-27,718.75,33
L03867,Fully Paid,2024-10-19,0.0,36
L03868,Current,2024-12-13,3772.22,29
L03869,Fully Paid,2024-10-26,0.0,36
L03870,Current,2024-12-20,10233.33,16
L03871,Current,2024-12-15,26666.67,12
L03872,Current,2024-12-26,12916.67,23
L03873,Current,2024-12-22,26666.67,8
L03874,Default,2024-09-14,7429.77,13
L03875,Late (60-89 days),2024-08-19,13319.04,31
L03876,Current,2024-12-21,4608.33,41
L03877,Current,2024-12-28,6587.5,31
L03878,Current,2024-12-11,30433.33,3
L03879,Current,2024-12-20,1691.67,31
L03880,Current,2024-12-30,2083.33,30
L03881,Current,2024-12-28,29400.0,12
L03882,Fully Paid,2024-09-16,0.0,24
L03883,Current,2024-12-07,350.0,33
L03884,Current,2024-12-25,10237.5,9
L03885,Current,2024-12-11,7500.0,21
L03886,Fully Paid,2024-10-26,0.0,24
L03887,Default,2024-08-18,4398.14,20
L03888,Fully Paid,2024-09-10,0.0,36
L03889,Current,2024-12-15,5966.67,32
L03890,Current,2024-12-07,18750.0,8
L03891,Current,2024-12-24,5944.44,26
L03892,Current,2024-12-28,2094.44,23
L03893,Current,2024-12-19,1993.33,8
L03894,Charged Off,2024-10-01,4235.89,12
L03895,Current,2024-12-16,2850.0,24
L03896,Current,2024-11-30,27375.0,9
L03897,Current,2024-11-29,23250.0,10
L03898,Fully Paid,2024-07-25,0.0,24
L03899,Late (90+ days),2024-08-25,6987.24,5
L03900,Current,2024-12-24,713.89,35
L03901,Current,2024-12-14,8358.33,14
L03902,Current,2024-12-28,10347.22,11
L03903,Current,2024-12-11,2668.75,27
L03904,Fully Paid,2024-08-05,0.0,24
L03905,Current,2024-11-26,10083.33,14
L03906,Current,2024-12-05,3550.0,45
L03907,Fully Paid,2024-11-15,0.0,36
L03908,Fully Paid,2024-07-31,0.0,24
L03909,Current,2024-12-30,1577.78,32
L03910,Current,2024-12-05,21376.67,7
L03911,Fully Paid,2024-10-03,0.0,24
L03912,Fully Paid,2024-11-27,0.0,24
L03913,Late (60-89 days),2024-09-24,6662.22,9
L03914,Default,2024-07-13,11461.25,3
L03915,Fully Paid,2024-07-04,0.0,36
L03916,Current,2024-12-25,10325.0,25
L03917,Current,2024-12-16,15833.33,6
L03918,Current,2024-11-26,4229.17,34
L03919,Charged Off,2024-10-30,295.09,18
L03920,Current,2024-12-12,18083.33,25
L03921,Default,2024-07-09,4312.57,5
L03922,Current,2024-12-05,2527.78,26
L03923,Current,2024-12-03,1072.92,43
L03924,Current,2024-12-26,1012.5,46
L03925,Fully Paid,2024-07-26,0.0,36
L03926,Current,2024-12-18,21388.89,8
L03927,Current,2024-12-22,2493.33,38
L03928,Fully Paid,2024-08-28,0.0,36
L03929,Current,2024-11-27,7500.0,12
L03930,Current,2024-12-21,21151.67,23
L03931,Current,2024-12-16,427.08,43
L03932,Current,2024-11-27,6883.33,22
L03933,Default,2024-08-15,1724.31,1
L03934,Current,2024-11-26,15958.33,21
L03935,Current,2024-12-03,17160.0,8
L03936,Current,2024-12-29,12666.67,41
L03937,Current,2024-12-31,2627.78,25
L03938,Current,2024-12-02,9405.0,27
L03939,Default,2024-09-18,13595.33,6
L03940,Current,2024-12-21,2916.67,38
L03941,Fully Paid,2024-12-01,0.0,36
L03942,Current,2024-12-28,20000.0,18
L03943,Default,2024-07-31,4546.72,1
L03944,Current,2024-12-14,3825.0,15
L03945,Current,2024-12-15,10666.67,4
L03946,Current,2024-12-07,6972.22,26
L03947,Default,2024-09-03,5568.28,18
L03948,Current,2024-12-18,7500.0,10
L03949,Default,2024-07-05,5494.34,1
L03950,Late (30-59 days),2024-07-24,8275.46,17
L03951,Current,2024-12-13,1722.22,32
L03952,Current,2024-12-29,28233.33,3
L03953,Late (60-89 days),2024-10-21,3975.85,6
L03954,Fully Paid,2024-07-18,0.0,24
L03955,Current,2024-12-27,6183.33,22
L03956,Fully Paid,2024-09-16,0.0,24
L03957,Current,2024-12-26,2666.67,28
L03958,Current,2024-12-06,4181.25,39
L03959,Charged Off,2024-10-31,7336.02,23
L03960,Current,2024-12-23,327.08,47
L03961,Current,2024-11-26,14100.0,9
L03962,Late (60-89 days),2024-09-21,9512.2,13
L03963,Current,2024-12-04,13800.0,9
L03964,Current,2024-12-18,900.0,45
L03965,Default,2024-07-25,10645.31,7
L03966,Current,2024-12-11,8797.92,7
L03967,Late (90+ days),2024-09-05,3522.68,15
L03968,Late (60-89 days),2024-09-26,11949.27,3
L03969,Late (30-59 days),2024-08-08,17043.88,30
L03970,Current,2024-12-14,32266.67,4
L03971,Late (90+ days),2024-09-30,3721.44,5
L03972,Current,2024-12-11,4500.0,40
L03973,Current,2024-12-10,4033.33,14
L03974,Fully Paid,2024-10-09,0.0,24
L03975,Late (30-59 days),2024-08-06,20047.23,19
L03976,Fully Paid,2024-09-08,0.0,36
L03977,Current,2024-12-30,4375.0,31
L03978,Current,2024-12-23,10300.0,24
L03979,Current,2024-12-31,10312.5,26
L03980,Current,2024-12-01,3525.0,36
L03981,Default,2024-11-30,9715.47,2
L03982,Current,2024-12-31,5833.33,41
L03983,Default,2024-10-18,5835.14,0
L03984,Current,2024-12-05,6233.33,25
L03985,Current,2024-11-26,13722.22,17
L03986,Current,2024-11-30,458.33,47
L03987,Current,2024-12-06,5737.5,30
L03988,Fully Paid,2024-07-17,0.0,24
L03989,Current,2024-12-26,5843.75,31
L03990,Fully Paid,2024-11-12,0.0,36
L03991,Current,2024-11-27,7500.0,24
L03992,Current,2024-12-30,1550.0,30
L03993,Fully Paid,2024-08-10,0.0,36
L03994,Fully Paid,2024-10-31,0.0,36
L03995,Fully Paid,2024-09-02,0.0,36
L03996,Current,2024-12-07,2708.33,21
L03997,Current,2024-12-09,8437.5,18
L03998,Late (90+ days),2024-08-24,7389.22,10
L03999,Current,2024-12-20,9250.0,36
L04000,Current,2024-12-31,7600.0,20
L04001,Current,2024-12-24,10058.33,14
L04002,Current,2024-12-02,8438.89,22
L04003,Charged Off,2024-08-29,2759.83,7
L04004,Default,2024-10-13,5273.72,4
L04005,Late (60-89 days),2024-08-10,4541.89,17
L04006,Fully Paid,2024-11-29,0.0,36
L04007,Default,2024-10-06,9433.54,6
L04008,Current,2024-12-30,4505.0,9
L04009,Current,2024-12-14,19693.33,4
L04010,Late (60-89 days),2024-09-01,7973.94,28
L04011,Fully Paid,2024-10-13,0.0,36
L04012,Late (90+ days),2024-11-08,4904.45,13
L04013,Fully Paid,2024-09-15,0.0,36
L04014,Default,2024-10-06,10948.05,17
L04015,Current,2024-12-17,1711.11,28
L04016,Fully Paid,2024-07-28,0.0,36
L04017,Fully Paid,2024-08-31,0.0,24
L04018,Current,2024-12-29,5175.0,30
L04019,Fully Paid,2024-09-21,0.0,24
L04020,Current,2024-11-30,4275.0,42
L04021,Current,2024-12-18,5580.0,24
L04022,Fully Paid,2024-11-30,0.0,36
L04023,Current,2024-12-19,10383.33,22
L04024,Current,2024-12-06,8754.17,37
L04025,Fully Paid,2024-11-03,0.0,36
L04026,Current,2024-12-14,6860.0,11
L04027,Current,2024-11-29,4211.67,41
L04028,Late (30-59 days),2024-07-28,10164.09,22
L04029,Current,2024-12-21,22241.67,7
L04030,Late (60-89 days),2024-07-13,8841.16,3
L04031,Current,2024-12-19,11325.0,15
L04032,Charged Off,2024-07-10,13451.3,22
L04033,Current,2024-12-20,3200.0,18
L04034,Current,2024-12-27,14300.0,4
L04035,Fully Paid,2024-07-04,0.0,36
L04036,Late (30-59 days),2024-10-30,9559.09,5
L04037,Late (90+ days),2024-11-15,2121.04,9
L04038,Current,2024-12-23,2406.25,37
L04039,Charged Off,2024-09-26,490.34,20
L04040,Current,2024-12-17,2625.0,41
L04041,Current,2024-11-28,2047.22,25
L04042,Charged Off,2024-09-22,4804.52,8
L04043,Current,2024-12-19,461.11,35
L04044,Current,2024-12-30,5644.44,20
L04045,Late (60-89 days),2024-07-18,10063.96,7
L04046,Current,2024-12-15,24581.67,11
L04047,Current,2024-11-26,4316.67,30
L04048,Default,2024-08-07,3656.32,1
L04049,Current,2024-12-31,4258.33,29
L04050,Current,2024-12-04,8475.0,27
L04051,Current,2024-12-28,6481.25,31
L04052,Charged Off,2024-09-10,1418.73,16
L04053,Current,2024-12-04,8613.33,44
L04054,Current,2024-12-05,11587.5,21
L04055,Current,2024-12-14,17775.0,9
L04056,Default,2024-10-31,11543.25,3
L04057,Current,2024-11-28,15338.89,14
L04058,Fully Paid,2024-08-04,0.0,36
L04059,Fully Paid,2024-07-28,0.0,36
L04060,Current,2024-12-08,2563.89,23
L04061,Current,2024-11-28,2275.0,47
L04062,Current,2024-12-29,4863.89,19
L04063,Current,2024-12-17,587.5,42
L04064,Charged Off,2024-11-19,1165.71,10
L04065,Default,2024-09-21,4612.06,0
L04066,Current,2024-12-05,34444.44,5
L04067,Current,2024-11-27,17400.0,7
L04068,Current,2024-12-03,10441.67,15
L04069,Current,2024-12-11,2945.83,34
L04070,Current,2024-12-31,4360.42,41
L04071,Current,2024-12-06,1366.67,46
L04072,Default,2024-10-13,7709.61,17
L04073,Late (90+ days),2024-09-07,8925.48,18
L04074,Current,2024-12-26,3762.5,5
L04075,Fully Paid,2024-07-08,0.0,24
L04076,Current,2024-12-30,5670.0,42
L04077,Current,2024-12-17,8800.0,16
L04078,Current,2024-12-04,3583.33,40
L04079,Current,2024-12-27,10000.0,27
L04080,Current,2024-12-16,2000.0,21
L04081,Default,2024-10-12,1297.25,5
L04082,Current,2024-12-21,17400.0,15
L04083,Late (60-89 days),2024-09-08,6684.11,2
L04084,Late (90+ days),2024-09-13,4256.27,24
L04085,Fully Paid,2024-11-15,0.0,36
L04086,Current,2024-12-25,26133.33,4
L04087,Default,2024-11-24,6787.18,6
L04088,Current,2024-12-01,1412.5,21
L04089,Current,2024-12-04,1895.83,35
L04090,Late (90+ days),2024-11-25,4549.16,14
L04091,Current,2024-12-10,7350.0,22
L04092,Current,2024-12-15,783.33,23
L04093,Default,2024-09-29,1437.35,13
L04094,Current,2024-12-25,11558.33,17
L04095,Fully Paid,2024-08-02,0.0,36
L04096,Current,2024-12-16,6112.5,30
L04097,Current,2024-12-10,5110.0,18
L04098,Current,2024-12-28,13713.33,16
L04099,Current,2024-12-10,1933.33,30
L04100,Current,2024-11-28,855.56,32
L04101,Current,2024-12-16,516.67,29
L04102,Current,2024-12-27,11050.0,9
L04103,Late (90+ days),2024-08-11,12970.1,29
L04104,Fully Paid,2024-11-07,0.0,36
L04105,Current,2024-12-03,14483.33,3
L04106,Fully Paid,2024-07-06,0.0,36
L04107,Fully Paid,2024-10-31,0.0,36
L04108,Current,2024-12-26,19066.67,3
L04109,Current,2024-12-28,15540.0,24
L04110,Current,2024-12-29,21666.67,11
L04111,Current,2024-12-07,9422.22,20
L04112,Current,2024-12-11,29633.33,8
L04113,Current,2024-12-27,9133.33,32
L04114,Late (90+ days),2024-10-30,6111.57,5
L04115,Current,2024-12-28,1562.5,43
L04116,Current,2024-12-03,8060.0,21
L04117,Current,2024-12-28,11120.0,12
L04118,Late (90+ days),2024-09-15,5427.03,11
L04119,Current,2024-12-04,7916.67,11
L04120,Current,2024-12-27,22222.22,16
L04121,Default,2024-11-05,6190.67,3
L04122,Late (30-59 days),2024-11-17,4420.83,29
L04123,Current,2024-11-26,7631.25,15
L04124,Current,2024-12-28,5400.0,27
L04125,Default,2024-09-17,5570.39,23
L04126,Current,2024-12-07,4666.67,21
L04127,Fully Paid,2024-08-21,0.0,36
L04128,Current,2024-12-25,11611.11,14
L04129,Current,2024-12-05,14110.0,9
L04130,Late (60-89 days),2024-10-03,3685.51,10
L04131,Current,2024-12-31,34000.0,9
L04132,Default,2024-08-07,11145.16,3
L04133,Fully Paid,2024-08-25,0.0,36
L04134,Fully Paid,2024-08-05,0.0,36
L04135,Current,2024-12-04,25833.33,17
L04136,Current,2024-12-25,3775.0,36
L04137,Fully Paid,2024-09-06,0.0,36
L04138,Current,2024-12-30,3333.33,33
L04139,Default,2024-08-07,10790.14,18
L04140,Fully Paid,2024-07-22,0.0,36
L04141,Current,2024-12-10,7725.0,45
L04142,Current,2024-12-19,14862.5,19
L04143,Fully Paid,2024-11-04,0.0,36
L04144,Current,2024-12-25,8400.0,18
L04145,Current,2024-12-31,11666.67,34
L04146,Late (90+ days),2024-11-14,5105.01,2
L04147,Current,2024-12-19,8062.5,38
L04148,Default,2024-07-08,2595.78,3
L04149,Current,2024-12-23,5925.0,30
L04150,Default,2024-07-24,9083.17,3
L04151,Current,2024-12-15,11333.33,43
L04152,Fully Paid,2024-09-02,0.0,36
L04153,Late (90+ days),2024-08-16,4694.07,13
L04154,Default,2024-07-31,10344.26,3
L04155,Current,2024-12-03,7416.67,21
L04156,Current,2024-12-20,14588.89,10
L04157,Current,2024-12-16,4216.67,26
L04158,Fully Paid,2024-10-27,0.0,24
L04159,Default,2024-11-20,3628.54,5
L04160,Current,2024-12-28,25833.33,17
L04161,Fully Paid,2024-10-30,0.0,36
L04162,Current,2024-12-12,17166.67,6
L04163,Current,2024-12-04,8400.0,8
L04164,Current,2024-11-29,17600.0,12
L04165,Current,2024-12-09,5125.0,19
L04166,Charged Off,2024-09-13,8039.56,15
L04167,Current,2024-11-27,5644.44,20
L04168,Charged Off,2024-10-25,1716.5,22
L04169,Fully Paid,2024-10-25,0.0,24
L04170,Default,2024-08-03,5128.45,2
L04171,Default,2024-09-13,2804.23,1
L04172,Current,2024-12-10,15011.11,8
L04173,Fully Paid,2024-09-18,0.0,36
L04174,Fully Paid,2024-08-29,0.0,24
L04175,Default,2024-11-29,3456.08,1
L04176,Fully Paid,2024-07-22,0.0,36
L04177,Charged Off,2024-07-04,4570.2,7
L04178,Current,2024-12-22,9712.5,11
L04179,Fully Paid,2024-11-17,0.0,24
L04180,Current,2024-12-16,14266.67,20
L04181,Current,2024-11-29,4016.67,30
L04182,Current,2024-11-26,12288.89,22
L04183,Current,2024-12-28,4812.5,3
L04184,Current,2024-12-04,18375.0,15
L04185,Current,2024-12-09,30000.0,9
L04186,Current,2024-12-19,21350.0,6
L04187,Current,2024-12-19,7800.0,16
L04188,Current,2024-12-19,293.75,45
L04189,Current,2024-12-27,5050.0,36
L04190,Current,2024-12-10,3720.83,29
L04191,Late (90+ days),2024-10-14,10634.67,10
L04192,Fully Paid,2024-08-02,0.0,36
L04193,Current,2024-12-02,16560.0,6
L04194,Current,2024-12-10,29680.0,7
L04195,Current,2024-12-10,17777.78,20
L04196,Fully Paid,2024-09-16,0.0,36
L04197,Current,2024-12-05,11531.25,21
L04198,Fully Paid,2024-09-08,0.0,24
L04199,Current,2024-12-21,17303.33,31
L04200,Charged Off,2024-11-05,4184.48,22
L04201,Current,2024-12-02,11343.75,15
L04202,Current,2024-12-29,6338.89,29
L04203,Current,2024-11-30,8594.44,22
L04204,Fully Paid,2024-10-06,0.0,36
L04205,Default,2024-12-01,19560.81,8
L04206,Current,2024-12-17,5775.0,27
L04207,Current,2024-12-17,21560.0,27
L04208,Current,2024-12-02,3752.78,29
L04209,Current,2024-12-18,23466.67,14
L04210,Fully Paid,2024-10-01,0.0,24
L04211,Current,2024-12-01,6400.0,32
L04212,Fully Paid,2024-09-08,0.0,36
L04213,Current,2024-12-07,3575.0,27
L04214,Current,2024-12-18,4500.0,18
L04215,Current,2024-12-06,19266.67,26
L04216,Charged Off,2024-10-15,12750.95,14
L04217,Late (60-89 days),2024-11-30,17275.07,14
L04218,Default,2024-08-31,11184.69,3
L04219,Late (30-59 days),2024-11-29,12869.87,3
L04220,Fully Paid,2024-11-13,0.0,36
L04221,Current,2024-12-09,6175.0,35
L04222,Default,2024-11-24,6701.71,7
L04223,Current,2024-11-26,1791.67,33
L04224,Current,2024-12-24,3900.0,20
L04225,Default,2024-10-26,4908.0,5
L04226,Current,2024-12-13,12177.08,13
L04227,Current,2024-12-03,13870.0,22
L04228,Current,2024-12-19,1725.0,44
L04229,Current,2024-12-08,16355.56,13
L04230,Charged Off,2024-11-20,2236.31,15
L04231,Fully Paid,2024-11-24,0.0,24
L04232,Current,2024-12-19,2075.0,27
L04233,Default,2024-10-12,3129.67,1
L04234,Current,2024-12-13,3822.22,20
L04235,Default,2024-10-18,10878.47,4
L04236,Current,2024-12-17,13725.0,12
L04237,Current,2024-12-15,17225.0,9
L04238,Current,2024-12-20,3100.0,45
L04239,Fully Paid,2024-09-06,0.0,36
L04240,Current,2024-11-26,1105.56,35
L04241,Current,2024-12-16,7280.0,34
L04242,Current,2024-12-20,2008.33,44
L04243,Current,2024-12-19,2916.67,31
L04244,Fully Paid,2024-11-26,0.0,36
L04245,Current,2024-12-20,17631.25,17
L04246,Fully Paid,2024-09-25,0.0,24
L04247,Current,2024-12-25,20041.67,23
L04248,Charged Off,2024-11-26,3977.22,13
L04249,Current,2024-12-23,10133.33,29
L04250,Current,2024-12-07,2343.75,23
L04251,Current,2024-12-24,12200.0,16
L04252,Current,2024-12-10,9583.33,13
L04253,Current,2024-12-18,24700.0,21
L04254,Default,2024-09-14,2330.34,2
L04255,Current,2024-12-02,7500.0,39
L04256,Fully Paid,2024-10-01,0.0,36
L04257,Fully Paid,2024-08-29,0.0,24
L04258,Current,2024-12-08,2525.0,22
L04259,Current,2024-12-21,13416.67,15
L04260,Current,2024-11-28,12897.92,7
L04261,Current,2024-12-04,8708.33,17
L04262,Default,2024-11-15,11390.61,11
L04263,Current,2024-12-24,17111.11,16
L04264,Late (60-89 days),2024-10-26,24350.54,6
L04265,Current,2024-12-23,13833.33,10
L04266,Current,2024-12-19,3360.0,24
L04267,Current,2024-12-19,9120.0,24
L04268,Late (30-59 days),2024-07-18,15142.72,33
L04269,Late (30-59 days),2024-08-27,10755.79,23
L04270,Current,2024-12-08,6903.33,41
L04271,Current,2024-12-11,13791.67,28
L04272,Late (30-59 days),2024-08-14,21415.05,39
L04273,Current,2024-12-16,5000.0,21
L04274,Default,2024-11-20,4719.25,23
L04275,Current,2024-12-19,2154.17,37
L04276,Current,2024-11-27,8775.0,9
L04277,Current,2024-12-13,850.0,33
L04278,Current,2024-12-22,5220.0,33
L04279,Current,2024-12-11,12355.56,4
L04280,Current,2024-12-16,14980.0,32
L04281,Current,2024-12-28,988.89,34
L04282,Current,2024-12-14,7272.22,29
L04283,Current,2024-12-23,19466.67,4
L04284,Late (60-89 days),2024-07-24,15618.08,14
L04285,Current,2024-11-30,8822.92,13
L04286,Current,2024-12-18,612.5,46
L04287,Fully Paid,2024-11-11,0.0,24
L04288,Default,2024-08-03,1537.87,6
L04289,Fully Paid,2024-11-15,0.0,24
L04290,Current,2024-12-21,11200.0,4
L04291,Fully Paid,2024-07-24,0.0,36
L04292,Default,2024-08-24,10732.97,1
L04293,Fully Paid,2024-07-24,0.0,36
L04294,Current,2024-12-08,17500.0,32
L04295,Fully Paid,2024-07-27,0.0,24
L04296,Current,2024-11-28,7733.33,7
L04297,Current,2024-12-02,7481.25,27
L04298,Current,2024-12-20,24360.0,4
L04299,Current,2024-12-11,9579.17,29
L04300,Current,2024-12-08,10861.11,19
L04301,Current,2024-11-28,12288.89,22
L04302,Current,2024-12-01,11580.0,24
L04303,Current,2024-11-30,20425.0,17
L04304,Current,2024-12-01,1000.0,30
L04305,Current,2024-12-14,725.0,33
L04306,Current,2024-12-06,3886.67,16
L04307,Late (60-89 days),2024-07-05,4956.45,16
L04308,Current,2024-12-29,30000.0,12
L04309,Late (60-89 days),2024-10-09,12265.24,4
L04310,Current,2024-12-17,6918.75,21
L04311,Current,2024-12-19,31111.11,8
L04312,Fully Paid,2024-08-08,0.0,36
L04313,Late (90+ days),2024-10-02,5134.25,25
L04314,Current,2024-12-06,3513.89,13
L04315,Default,2024-10-07,12021.72,1
L04316,Current,2024-12-12,16276.67,22
L04317,Current,2024-12-04,12061.11,10
L04318,Current,2024-12-07,18883.33,4
L04319,Current,2024-12-21,22891.67,7
L04320,Current,2024-12-08,20700.0,6
L04321,Default,2024-09-27,14680.26,10
L04322,Current,2024-11-26,1662.5,27
L04323,Charged Off,2024-11-10,1049.16,23
L04324,Current,2024-12-23,5600.0,15
L04325,Current,2024-12-26,10596.67,43
L04326,Fully Paid,2024-09-17,0.0,24
L04327,Current,2024-12-03,3087.5,29
L04328,Current,2024-11-28,12711.11,4
L04329,Current,2024-12-09,8527.78,26
L04330,Late (90+ days),2024-10-04,5144.18,23
L04331,Fully Paid,2024-07-05,0.0,24
L04332,Default,2024-11-21,5335.72,0
L04333,Current,2024-12-02,19040.0,4
L04334,Current,2024-11-29,2150.0,27
L04335,Current,2024-12-10,1895.83,35
L04336,Default,2024-08-14,6746.55,21
L04337,Current,2024-12-03,4935.0,13
L04338,Current,2024-12-02,5993.33,31
L04339,Fully Paid,2024-08-13,0.0,36
L04340,Current,2024-12-05,23119.44,7
L04341,Current,2024-12-08,6708.33,20
L04342,Current,2024-11-30,21755.0,3
L04343,Current,2024-12-11,8708.33,26
L04344,Current,2024-12-14,4363.33,38
L04345,Late (60-89 days),2024-08-26,12532.07,40
L04346,Current,2024-12-30,16031.25,3
L04347,Current,2024-12-20,30666.67,14
L04348,Current,2024-12-03,2111.11,28
L04349,Current,2024-12-17,3616.67,30
L04350,Current,2024-12-15,5800.0,19
L04351,Current,2024-12-27,11511.11,20
L04352,Current,2024-12-09,10625.0,21
L04353,Current,2024-12-26,1087.5,45
L04354,Default,2024-09-17,5109.12,3
L04355,Current,2024-11-29,23800.0,9
L04356,Current,2024-11-29,13541.67,35
L04357,Current,2024-11-27,2300.0,24
L04358,Current,2024-12-26,4444.44,32
L04359,Current,2024-12-14,12750.0,12
L04360,Default,2024-10-04,7405.27,2
L04361,Current,2024-12-25,11841.67,15
L04362,Current,2024-12-24,12239.58,23
L04363,Current,2024-12-27,23770.83,13
L04364,Current,2024-12-08,2750.0,27
L04365,Default,2024-11-22,12620.08,16
L04366,Late (90+ days),2024-07-15,10316.81,2
